Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
11.346635580062866	0	10.103030303	4.63163157206	32.0	4.0	10.103030303	4.63163157206	10002	10002	-0.0148134	-0.0148134	1000	0.008
16.69847559928894	1	20.4601226994	8.09017081332	59.0	8.0	20.4601226994	8.09017081332	10005	20007	-0.00279571	-0.00279571	1000	0.008
21.684391975402832	2	37.3731343284	13.1229385826	100.0	15.0	37.3731343284	13.1229385826	10016	30023	-0.00560143	-0.00560143	1000	0.008
26.781086444854736	3	35.4487632509	11.7704797941	99.0	16.0	35.4487632509	11.7704797941	10032	40055	-0.00370909	-0.00370909	1000	0.008
31.952486991882324	4	30.629969419	11.7254821044	90.0	13.0	30.629969419	11.7254821044	10016	50071	-0.00977691	-0.00977691	1000	0.008
37.0389940738678	5	31.0278637771	11.9722006722	85.0	10.0	31.0278637771	11.9722006722	10022	60093	-0.00787316	-0.00787316	1000	0.008
41.90769052505493	6	36.0611510791	15.0629327821	104.0	13.0	36.0611510791	15.0629327821	10025	70118	-0.00964973	-0.00964973	1000	0.008
47.02873635292053	7	43.7860262009	18.3708183352	109.0	15.0	43.7860262009	18.3708183352	10027	80145	-0.00428228	-0.00428228	1000	0.008
51.98763155937195	8	54.5597826087	20.2274219799	136.0	15.0	54.5597826087	20.2274219799	10039	90184	-0.00463381	-0.00463381	1000	0.008
56.937612771987915	9	73.3795620438	35.8802003809	197.0	19.0	73.3795620438	35.8802003809	10053	100237	-0.0072935	-0.0072935	1000	0.008
62.024028301239014	10	99.9900990099	46.5533857389	254.0	26.0	99.9900990099	46.5533857389	10099	110336	-0.00401239	-0.00401239	1000	0.008
67.07955431938171	11	187.545454545	112.987178385	488.0	45.0	187.545454545	112.987178385	10315	120651	-0.000845463	-0.000845463	1000	0.008
72.12775087356567	12	359.821428571	185.620013848	1000.0	76.0	359.821428571	185.620013848	10075	130726	-0.00296339	-0.00296339	1000	0.008
77.35102462768555	13	388.071428571	231.342190669	926.0	163.0	388.071428571	231.342190669	10866	141592	-0.000585145	-0.000585145	1000	0.008
82.30019450187683	14	491.80952381	194.592521524	1000.0	132.0	491.80952381	194.592521524	10328	151920	-0.000849534	-0.000849535	1000	0.008
87.21687245368958	15	920.090909091	170.010937908	1000.0	530.0	920.090909091	170.010937908	10121	162041	0.00262158	0.00262158	1000	0.004
92.18818545341492	16	816.153846154	288.150827534	1000.0	264.0	816.153846154	288.150827534	10610	172651	-0.00148444	-0.00148444	1000	0.004
97.017653465271	17	684.533333333	340.537783839	1000.0	153.0	684.533333333	340.537783839	10268	182919	0.000713597	0.000713597	1000	0.004
101.80908417701721	18	743.357142857	294.415548683	1000.0	195.0	743.357142857	294.415548683	10407	193326	0.00387992	0.00387992	1000	0.004
106.7232916355133	19	754.428571429	326.862512443	1000.0	158.0	754.428571429	326.862512443	10562	203888	-0.00206221	-0.00206221	1000	0.004
111.61813187599182	20	854.916666667	259.630011854	1000.0	251.0	854.916666667	259.630011854	10259	214147	0.00152977	0.00152977	1000	0.004
116.35551857948303	21	913.909090909	207.192687895	1000.0	297.0	913.909090909	207.192687895	10053	224200	-0.00762754	-0.00762754	1000	0.004
