Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
534.5372393131256	21	-34.269971534	9.38174057439	-5.88021551813	-56.5586670032	150.0	0.0	30150	663300	-0.0384249	-0.0493413	150	0.0245
557.5476698875427	22	-29.1108817003	11.8973802045	27.0372570225	-58.0910054256	150.0	0.0	30150	693450	-0.0475484	-0.0611237	150	0.0245
580.8271927833557	23	-27.0456550212	8.05305050791	-4.51408512941	-50.3641225024	150.0	0.0	30150	723600	-0.0512292	-0.0664517	150	0.0245
604.1013658046722	24	-24.8664428702	9.61595693111	9.54973274912	-52.464668144	150.0	0.0	30150	753750	-0.0459105	-0.0547445	150	0.0245
627.0917716026306	25	-25.4517739456	8.44521605605	10.3253215832	-42.2037951735	150.0	0.0	30150	783900	-0.0538054	-0.0663475	150	0.0245
650.4534120559692	26	-27.2749070253	7.30587097745	-0.949140798195	-47.6169494588	150.0	0.0	30150	814050	-0.0562811	-0.0645922	150	0.0245
673.8311474323273	27	-27.1766003453	6.69532859673	-4.31224587947	-45.9632136477	150.0	0.0	30150	844200	-0.028792	-0.0329579	150	0.0245
697.0722942352295	28	-25.0012585802	7.09897950718	-3.0906121612	-45.3177356736	150.0	0.0	30150	874350	-0.0453919	-0.0516891	150	0.0245
720.828230381012	29	-23.4245621574	7.28248393537	3.6287063319	-43.5382931024	150.0	0.0	30150	904500	-0.0459582	-0.0512236	150	0.0245
752.0732815265656	30	-19.187160731	7.62064860418	0.00346615563959	-45.0165409235	150.0	0.0	30150	934650	-0.0407516	-0.0477034	150	0.0245
775.2239990234375	31	-15.2457684765	7.63231523158	17.2783040954	-32.137729772	150.0	0.0	30150	964800	-0.0514288	-0.0576313	150	0.0245
798.532258272171	32	-10.8661728791	7.19578263749	9.06656938432	-28.2701355273	150.0	0.0	30150	994950	-0.0474567	-0.0561394	150	0.0245
821.8626925945282	33	-6.71246611799	7.56788463331	13.5634010088	-30.4793371064	150.0	0.0	30150	1025100	-0.0368626	-0.0453906	150	0.0245
844.7907824516296	34	2.47157802323	10.015230549	36.0795726251	-19.1285693705	150.0	0.0	30150	1055250	-0.0387847	-0.0561757	150	0.0245
867.8400156497955	35	14.5277847307	11.749668522	61.4043602223	-12.0149791558	150.0	0.0	30150	1085400	-0.0321728	-0.043077	150	0.0245
890.8615128993988	36	24.0765495876	13.5555107495	77.4468520347	-4.09757643631	150.0	0.0	30150	1115550	-0.0377905	-0.0410236	150	0.0245
913.5021698474884	37	40.0377794729	17.1611802159	101.522171196	4.29294804912	150.0	0.0	30150	1145700	-0.0167155	-0.0222621	150	0.0245
936.5178196430206	38	43.6883433283	16.6820999245	104.76380329	1.57320347768	150.0	0.0	30150	1175850	-0.0206369	-0.028426	150	0.0245
959.3508129119873	39	48.6545461083	18.0034555983	102.500451233	12.1899209838	150.0	0.0	30150	1206000	-0.0221881	-0.0300368	150	0.0245
990.2532482147217	40	55.2269213371	21.2360308086	135.066327547	5.69521253213	150.0	0.0	30150	1236150	-0.0182446	-0.0224275	150	0.01715
1013.2774617671967	41	58.2868917328	19.8358489415	123.815304861	4.4135025966	150.0	0.0	30150	1266300	-0.0195262	-0.0255692	150	0.01715
1035.9272949695587	42	62.589450239	20.974955282	129.531524214	15.3699732384	150.0	0.0	30150	1296450	-0.0117567	-0.0160445	150	0.01715
1058.7703294754028	43	69.8134511787	18.7616685732	118.870652135	13.0948764043	150.0	0.0	30150	1326600	-0.0319098	-0.0396958	150	0.01715
1081.5342481136322	44	79.6334704762	23.9938341487	156.935659019	30.0610784991	150.0	0.0	30150	1356750	-0.0226117	-0.027499	150	0.01715
1104.3191466331482	45	80.4941654064	21.7005239795	169.960114569	17.4071930304	150.0	0.0	30150	1386900	-0.0454548	-0.0543925	150	0.01715
1126.988177537918	46	82.338644325	22.4332547464	145.264787006	39.5039384196	150.0	0.0	30150	1417050	-0.0424155	-0.0457634	150	0.01715
1149.4137296676636	47	90.0368094235	24.0916032461	176.387364808	33.2657734735	150.0	0.0	30150	1447200	-0.0176419	-0.0263892	150	0.01715
1172.0696229934692	48	88.4970854166	24.2957313753	162.099292692	28.0943693884	150.0	0.0	30150	1477350	-0.0119633	-0.0204793	150	0.01715
1194.5903806686401	49	91.1106586346	22.2683741532	153.720779277	44.6871383536	150.0	0.0	30150	1507500	-0.0435319	-0.0487092	150	0.01715
1225.082743883133	50	93.7036958194	23.2961384782	176.983905376	33.9279302794	150.0	0.0	30150	1537650	-0.00867517	-0.0147707	150	0.01715
1247.583125114441	51	92.9665849779	27.2138892601	198.561201836	32.0906540244	150.0	0.0	30150	1567800	-0.0196924	-0.0260436	150	0.01715
1269.817061662674	52	95.2741618287	24.2481047916	167.2694566	34.8425534845	150.0	0.0	30150	1597950	-0.0424746	-0.0477143	150	0.01715
1292.1829657554626	53	96.6670018722	25.4507473167	165.478649176	43.0115153499	150.0	0.0	30150	1628100	-0.0173911	-0.0303349	150	0.01715
1314.0913124084473	54	88.3574583034	26.3234194414	169.099542881	13.2161122343	150.0	0.0	30150	1658250	-0.0108305	-0.0155802	150	0.01715
1336.5117123126984	55	78.2716854448	24.4104814515	163.05268587	33.0804081644	150.0	0.0	30150	1688400	-0.0189223	-0.0267112	150	0.01715
1358.973070383072	56	67.3347633053	25.1681494628	153.137369394	15.8153447196	150.0	0.0	30150	1718550	-0.0212313	-0.0240338	150	0.01715
1381.3289468288422	57	61.7078570663	22.9920142933	160.073856303	6.61063221897	150.0	0.0	30150	1748700	-0.0229289	-0.0278564	150	0.01715
1403.7727689743042	58	72.979012863	27.7760242685	172.278437282	24.6997533299	150.0	0.0	30150	1778850	-0.0132854	-0.0188706	150	0.01715
1425.8914670944214	59	84.0585728642	27.4788513753	170.678860032	33.4077788113	150.0	0.0	30150	1809000	0.00477272	0.00101769	150	0.01715
1456.0939247608185	60	105.63571642	34.2769618645	215.036121702	34.9285150779	150.0	0.0	30150	1839150	-0.0129477	-0.017175	150	0.012004999999999998
1478.2421147823334	61	128.56472967	37.2345877972	227.989996541	39.750859618	150.0	0.0	30150	1869300	-0.00798876	-0.0145972	150	0.012004999999999998
1500.5808634757996	62	133.555445357	37.4004101192	233.527511333	60.8023137436	150.0	0.0	30150	1899450	-0.0165823	-0.0183041	150	0.012004999999999998
1522.8687121868134	63	149.615836186	36.9484096514	272.553020853	53.4774656309	150.0	0.0	30150	1929600	-0.0381052	-0.0436344	150	0.012004999999999998
1544.9748330116272	64	152.896782392	38.8812238881	275.716965109	64.0616613117	150.0	0.0	30150	1959750	-0.01498	-0.0186334	150	0.012004999999999998
1566.9337992668152	65	155.728049324	34.5931554156	304.377721649	66.3159834441	150.0	0.0	30150	1989900	-0.00251179	-0.00534478	150	0.012004999999999998
