Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
10.550029754638672	0	6.53217391304	4.47411002228	39.0	2.0	6.53217391304	4.47411002228	7512	7512	-0.161317	-0.161317	1000	0.008
15.232876777648926	1	10.8297258297	7.8662986604	44.0	2.0	10.8297258297	7.8662986604	7505	15017	-0.115641	-0.115641	1000	0.008
19.454718828201294	2	15.9617834395	11.2656884808	75.0	2.0	15.9617834395	11.2656884808	7518	22535	-0.079274	-0.079274	1000	0.008
23.59149694442749	3	16.6607538803	11.0165261207	82.0	2.0	16.6607538803	11.0165261207	7514	30049	-0.101177	-0.101177	1000	0.008
27.737653970718384	4	14.5747572816	9.80587022964	64.0	2.0	14.5747572816	9.80587022964	7506	37555	-0.0972505	-0.0972505	1000	0.008
32.02727818489075	5	13.2667844523	9.29195818078	71.0	2.0	13.2667844523	9.29195818078	7509	45064	-0.0895889	-0.0895889	1000	0.008
36.49323630332947	6	14.5542635659	9.28651191392	53.0	3.0	14.5542635659	9.28651191392	7510	52574	-0.0608512	-0.0608512	1000	0.008
40.80111265182495	7	13.9572490706	9.6665614505	73.0	2.0	13.9572490706	9.6665614505	7509	60083	-0.07154	-0.07154	1000	0.008
45.13208842277527	8	16.1698924731	12.3095887526	72.0	3.0	16.1698924731	12.3095887526	7519	67602	-0.0347782	-0.0347782	1000	0.008
49.14592981338501	9	19.4559585492	13.6337883474	92.0	2.0	19.4559585492	13.6337883474	7510	75112	-0.0685791	-0.0685791	1000	0.008
53.25879621505737	10	22.5765765766	15.643292636	79.0	3.0	22.5765765766	15.643292636	7518	82630	-0.086751	-0.086751	1000	0.008
57.54540705680847	11	24.8778877888	16.6998825956	89.0	2.0	24.8778877888	16.6998825956	7538	90168	-0.103032	-0.103032	1000	0.008
61.66253328323364	12	27.7851851852	17.9170455506	102.0	2.0	27.7851851852	17.9170455506	7502	97670	-0.122136	-0.122136	1000	0.008
65.73648262023926	13	24.9966777409	18.2410034875	96.0	2.0	24.9966777409	18.2410034875	7524	105194	-0.133739	-0.133739	1000	0.008
69.94697380065918	14	26.7402135231	20.9048033428	109.0	2.0	26.7402135231	20.9048033428	7514	112708	-0.0994866	-0.0994866	1000	0.008
74.29624652862549	15	25.2742474916	19.844168137	116.0	2.0	25.2742474916	19.844168137	7557	120265	-0.121905	-0.121905	1000	0.004
78.29806900024414	16	28.7739463602	22.2693080231	117.0	2.0	28.7739463602	22.2693080231	7510	127775	-0.118795	-0.118795	1000	0.004
82.3570408821106	17	29.9322709163	21.267959236	105.0	3.0	29.9322709163	21.267959236	7513	135288	-0.129947	-0.129947	1000	0.004
86.66077065467834	18	32.2723404255	21.77999963	103.0	2.0	32.2723404255	21.77999963	7584	142872	-0.126779	-0.126779	1000	0.004
90.5389039516449	19	37.3880597015	25.4841411366	133.0	3.0	37.3880597015	25.4841411366	7515	150387	-0.0991071	-0.0991071	1000	0.004
94.55896592140198	20	38.5179487179	24.6469103675	132.0	3.0	38.5179487179	24.6469103675	7511	157898	-0.0894119	-0.0894119	1000	0.004
98.66692304611206	21	40.9565217391	23.5777681963	126.0	3.0	40.9565217391	23.5777681963	7536	165434	-0.0980233	-0.0980233	1000	0.004
102.66275954246521	22	40.6108108108	26.1593844851	166.0	3.0	40.6108108108	26.1593844851	7513	172947	-0.0794904	-0.0794904	1000	0.004
106.679842710495	23	41.8111111111	22.9866601143	106.0	3.0	41.8111111111	22.9866601143	7526	180473	-0.114317	-0.114317	1000	0.004
110.49864530563354	24	45.2168674699	28.0187321991	163.0	3.0	45.2168674699	28.0187321991	7506	187979	-0.0873891	-0.0873892	1000	0.004
114.56898403167725	25	49.3202614379	28.1047651612	127.0	2.0	49.3202614379	28.1047651612	7546	195525	-0.0687834	-0.0687834	1000	0.004
118.64169716835022	26	49.8543046358	29.2976045742	162.0	3.0	49.8543046358	29.2976045742	7528	203053	-0.086739	-0.086739	1000	0.004
122.94043183326721	27	46.4320987654	28.3339600243	126.0	4.0	46.4320987654	28.3339600243	7522	210575	-0.112085	-0.112085	1000	0.004
127.04232001304626	28	57.534351145	28.8587763544	171.0	2.0	57.534351145	28.8587763544	7537	218112	-0.0652605	-0.0652605	1000	0.004
131.31701254844666	29	62.8833333333	38.3436616521	176.0	4.0	62.8833333333	38.3436616521	7546	225658	-0.0691951	-0.0691951	1000	0.004
135.46040153503418	30	62.0826446281	33.546215014	160.0	5.0	62.0826446281	33.546215014	7512	233170	-0.0629413	-0.0629413	1000	0.002
139.49214816093445	31	64.7931034483	36.358492164	171.0	4.0	64.7931034483	36.358492164	7516	240686	-0.0834436	-0.0834436	1000	0.002
143.36544942855835	32	57.4732824427	35.2579000393	196.0	2.0	57.4732824427	35.2579000393	7529	248215	-0.118232	-0.118232	1000	0.002
147.44098615646362	33	66.814159292	40.4498047235	180.0	2.0	66.814159292	40.4498047235	7550	255765	-0.0700449	-0.0700449	1000	0.002
151.45881366729736	34	67.9459459459	37.3770266769	199.0	6.0	67.9459459459	37.3770266769	7542	263307	-0.054621	-0.054621	1000	0.002
155.46186327934265	35	63.593220339	35.9755654572	174.0	4.0	63.593220339	35.9755654572	7504	270811	-0.0712018	-0.0712018	1000	0.002
159.56302285194397	36	71.2075471698	39.711629631	181.0	7.0	71.2075471698	39.711629631	7548	278359	-0.0635604	-0.0635604	1000	0.002
163.3674168586731	37	81.652173913	44.2267956311	230.0	8.0	81.652173913	44.2267956311	7512	285871	-0.055732	-0.055732	1000	0.002
167.31540608406067	38	79.1578947368	48.0235283978	195.0	5.0	79.1578947368	48.0235283978	7520	293391	-0.0775539	-0.0775539	1000	0.002
171.40905714035034	39	75.26	39.5043339395	200.0	7.0	75.26	39.5043339395	7526	300917	-0.0557941	-0.0557941	1000	0.002
175.25967693328857	40	75.79	45.0253917251	288.0	5.0	75.79	45.0253917251	7579	308496	-0.0815624	-0.0815624	1000	0.002
179.2607238292694	41	86.4090909091	50.4398012855	233.0	8.0	86.4090909091	50.4398012855	7604	316100	-0.0691475	-0.0691475	1000	0.002
183.20371198654175	42	82.4239130435	53.0783329445	347.0	3.0	82.4239130435	53.0783329445	7583	323683	-0.0619404	-0.0619404	1000	0.002
187.17513298988342	43	81.8043478261	49.2037112268	220.0	3.0	81.8043478261	49.2037112268	7526	331209	-0.0751503	-0.0751503	1000	0.002
191.0318467617035	44	94.8625	46.8051129018	310.0	6.0	94.8625	46.8051129018	7589	338798	-0.0404166	-0.0404166	1000	0.002
195.2388083934784	45	86.1022727273	52.6262637017	246.0	8.0	86.1022727273	52.6262637017	7577	346375	-0.0667719	-0.0667719	1000	0.002
199.35241079330444	46	108.142857143	55.6425545563	303.0	18.0	108.142857143	55.6425545563	7570	353945	-0.0447739	-0.0447739	1000	0.002
203.40836930274963	47	97.4545454545	54.7071413118	257.0	10.0	97.4545454545	54.7071413118	7504	361449	-0.0684115	-0.0684115	1000	0.002
207.37595534324646	48	112.731343284	65.826225797	297.0	12.0	112.731343284	65.826225797	7553	369002	-0.0440125	-0.0440125	1000	0.002
211.4387412071228	49	112.382352941	74.2652300506	344.0	10.0	112.382352941	74.2652300506	7642	376644	-0.0177367	-0.0177367	1000	0.002
215.42639589309692	50	108.956521739	64.5244442575	311.0	7.0	108.956521739	64.5244442575	7518	384162	-0.0601864	-0.0601864	1000	0.001
219.4572856426239	51	135.178571429	80.7516269502	332.0	6.0	135.178571429	80.7516269502	7570	391732	-0.0518482	-0.0518482	1000	0.001
223.29568338394165	52	112.0	76.5586303469	371.0	5.0	112.0	76.5586303469	7504	399236	-0.0830924	-0.0830924	1000	0.001
227.40397238731384	53	126.85	80.5340145529	364.0	5.0	126.85	80.5340145529	7611	406847	-0.0456598	-0.0456597	1000	0.001
231.41472578048706	54	112.134328358	74.6961797505	317.0	11.0	112.134328358	74.6961797505	7513	414360	-0.0507346	-0.0507346	1000	0.001
235.39838552474976	55	120.328125	82.879252283	407.0	13.0	120.328125	82.879252283	7701	422061	-0.0518505	-0.0518505	1000	0.001
239.37959909439087	56	116.984615385	76.4580311841	343.0	4.0	116.984615385	76.4580311841	7604	429665	-0.0794481	-0.0794481	1000	0.001
243.3343243598938	57	145.326923077	96.4454252123	434.0	18.0	145.326923077	96.4454252123	7557	437222	-0.0273624	-0.0273624	1000	0.001
247.42490553855896	58	109.157142857	86.7427453886	478.0	4.0	109.157142857	86.7427453886	7641	444863	-0.0642197	-0.0642197	1000	0.001
