Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
11.78607964515686	0	5.66270514997	2.7158354997	29.0	2.0	5.66270514997	2.7158354997	10006	10006	-0.073638	-0.073638	1000	0.008
17.067409992218018	1	12.0723763571	8.28398671953	60.0	3.0	12.0723763571	8.28398671953	10008	20014	-0.0665593	-0.0665593	1000	0.008
21.960939407348633	2	26.1832460733	16.4894994967	124.0	4.0	26.1832460733	16.4894994967	10002	30016	-0.0404905	-0.0404905	1000	0.008
26.956233978271484	3	32.3022508039	19.257235532	182.0	3.0	32.3022508039	19.257235532	10046	40062	-0.0238605	-0.0238605	1000	0.008
31.965341806411743	4	31.1900311526	19.5420632757	173.0	6.0	31.1900311526	19.5420632757	10012	50074	-0.0233789	-0.0233789	1000	0.008
36.93499827384949	5	29.7678571429	18.5754488551	104.0	5.0	29.7678571429	18.5754488551	10002	60076	-0.0197092	-0.0197092	1000	0.008
41.918205976486206	6	27.4071038251	17.5973747988	110.0	5.0	27.4071038251	17.5973747988	10031	70107	-0.0261788	-0.0261788	1000	0.008
47.07669949531555	7	29.4205882353	18.9630333794	104.0	6.0	29.4205882353	18.9630333794	10003	80110	-0.0164502	-0.0164502	1000	0.008
52.11019325256348	8	35.4822695035	21.6466146721	181.0	6.0	35.4822695035	21.6466146721	10006	90116	-0.0291515	-0.0291515	1000	0.008
57.01365518569946	9	45.0585585586	28.5852792975	161.0	5.0	45.0585585586	28.5852792975	10003	100119	-0.0164769	-0.0164769	1000	0.008
61.730077028274536	10	57.24	31.9503114226	190.0	7.0	57.24	31.9503114226	10017	110136	-0.0147707	-0.0147707	1000	0.008
66.45939946174622	11	75.1865671642	37.9646669808	209.0	10.0	75.1865671642	37.9646669808	10075	120211	-0.0344038	-0.0344038	1000	0.008
71.26028513908386	12	80.0158730159	35.9132517716	184.0	7.0	80.0158730159	35.9132517716	10082	130293	-0.0323079	-0.0323079	1000	0.008
75.94283509254456	13	74.6592592593	35.2031486308	186.0	8.0	74.6592592593	35.2031486308	10079	140372	-0.0284303	-0.0284303	1000	0.008
80.8044764995575	14	74.5777777778	37.8328618016	215.0	19.0	74.5777777778	37.8328618016	10068	150440	-0.0357399	-0.0357399	1000	0.008
85.50742793083191	15	72.0863309353	34.4545330708	239.0	9.0	72.0863309353	34.4545330708	10020	160460	-0.03033	-0.03033	1000	0.004
90.31850361824036	16	72.3309352518	40.4566360777	229.0	12.0	72.3309352518	40.4566360777	10054	170514	-0.0293696	-0.0293696	1000	0.004
95.2119243144989	17	70.5070422535	39.6961605407	180.0	15.0	70.5070422535	39.6961605407	10012	180526	-0.0297333	-0.0297333	1000	0.004
