Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
10.578108549118042	0	5.66842900302	2.76543189105	26.0	2.0	5.66842900302	2.76543189105	7505	7505	-0.0420858	-0.0420858	1000	0.008
15.051772356033325	1	11.5701078582	7.87626381792	64.0	3.0	11.5701078582	7.87626381792	7509	15014	-0.0521519	-0.0521519	1000	0.008
19.119035005569458	2	26.0833333333	16.6572890285	110.0	4.0	26.0833333333	16.6572890285	7512	22526	-0.0177298	-0.0177298	1000	0.008
23.309123039245605	3	33.3466666667	17.2694926902	91.0	5.0	33.3466666667	17.2694926902	7503	30029	-0.00997654	-0.00997654	1000	0.008
27.628223419189453	4	33.8526785714	19.8411254893	120.0	6.0	33.8526785714	19.8411254893	7583	37612	-0.021141	-0.021141	1000	0.008
31.95235824584961	5	32.0042553191	17.8531832485	100.0	7.0	32.0042553191	17.8531832485	7521	45133	-0.0231867	-0.0231867	1000	0.008
36.04393243789673	6	32.1709401709	20.0001241869	101.0	4.0	32.1709401709	20.0001241869	7528	52661	-0.0169894	-0.0169894	1000	0.008
40.13173508644104	7	37.1083743842	20.2411101649	128.0	6.0	37.1083743842	20.2411101649	7533	60194	-0.0398488	-0.0398488	1000	0.008
44.277631759643555	8	39.1458333333	23.736390472	134.0	6.0	39.1458333333	23.736390472	7516	67710	-0.040389	-0.040389	1000	0.008
48.21440839767456	9	54.8686131387	28.9890030794	161.0	7.0	54.8686131387	28.9890030794	7517	75227	-0.0290469	-0.0290468	1000	0.008
52.003084659576416	10	67.0714285714	33.0515599064	207.0	6.0	67.0714285714	33.0515599064	7512	82739	-0.0306822	-0.0306822	1000	0.008
55.88439917564392	11	72.8942307692	34.9922843884	189.0	21.0	72.8942307692	34.9922843884	7581	90320	-0.0232464	-0.0232464	1000	0.008
59.908228397369385	12	71.8761904762	36.5092800305	173.0	10.0	71.8761904762	36.5092800305	7547	97867	-0.0418016	-0.0418016	1000	0.008
64.15223670005798	13	68.9266055046	37.987855718	252.0	8.0	68.9266055046	37.987855718	7513	105380	-0.0351466	-0.0351466	1000	0.008
68.23052835464478	14	74.1568627451	37.1208268528	183.0	6.0	74.1568627451	37.1208268528	7564	112944	-0.0150922	-0.0150922	1000	0.008
72.16239333152771	15	71.7264150943	39.0081106755	194.0	7.0	71.7264150943	39.0081106755	7603	120547	-0.0412902	-0.0412902	1000	0.004
76.24476766586304	16	74.4607843137	37.934068595	155.0	4.0	74.4607843137	37.934068595	7595	128142	-0.0433849	-0.0433849	1000	0.004
80.1802351474762	17	82.1630434783	33.0353161401	171.0	12.0	82.1630434783	33.0353161401	7559	135701	-0.00953234	-0.00953234	1000	0.004
