Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
13.409642696380615	0	24.2	10.9479118645	65.0	8.0	24.2	10.9479118645	15004	15004	-0.0036536	-0.0036536	1000	0.008
21.027477264404297	1	25.8144329897	4.34586321506	44.0	16.0	25.8144329897	4.34586321506	15024	30028	0.000568335	0.000568335	1000	0.008
28.13628387451172	2	110.352941176	45.1447882165	343.0	61.0	110.352941176	45.1447882165	15008	45036	-0.00108162	-0.00108162	1000	0.008
35.45259189605713	3	71.4666666667	9.07436647839	104.0	55.0	71.4666666667	9.07436647839	15008	60044	0.000351213	0.000351213	1000	0.008
42.886834383010864	4	104.222222222	13.0710900487	128.0	60.0	104.222222222	13.0710900487	15008	75052	0.000258641	0.000258641	1000	0.008
50.340924978256226	5	66.7955555556	16.1636898367	114.0	43.0	66.7955555556	16.1636898367	15029	90081	-0.000403223	-0.000403223	1000	0.008
57.675148010253906	6	55.4154411765	14.6989464342	103.0	39.0	55.4154411765	14.6989464342	15073	105154	0.00240827	0.00240827	1000	0.008
65.12869000434875	7	54.9087591241	14.9810974545	112.0	37.0	54.9087591241	14.9810974545	15045	120199	0.00102728	0.00102728	1000	0.008
72.7288293838501	8	52.275261324	13.2981430098	105.0	19.0	52.275261324	13.2981430098	15003	135202	-0.000827948	-0.000827948	1000	0.008
80.31970357894897	9	41.8746518106	15.1456585551	116.0	14.0	41.8746518106	15.1456585551	15033	150235	-0.00294252	-0.00294252	1000	0.008
88.00231575965881	10	37.879093199	14.9349720998	94.0	10.0	37.879093199	14.9349720998	15038	165273	-0.000255496	-0.000255496	1000	0.008
95.63695430755615	11	42.1629213483	16.1418005903	92.0	14.0	42.1629213483	16.1418005903	15010	180283	-0.00189935	-0.00189935	1000	0.008
103.41098737716675	12	46.3364197531	15.698384977	122.0	12.0	46.3364197531	15.698384977	15013	195296	-0.000805726	-0.000805726	1000	0.008
110.89654183387756	13	56.8377358491	16.2972416513	115.0	20.0	56.8377358491	16.2972416513	15062	210358	-0.00256501	-0.00256501	1000	0.008
118.33409595489502	14	71.2843601896	15.0800295405	122.0	37.0	71.2843601896	15.0800295405	15041	225399	-0.00247897	-0.00247897	1000	0.008
125.69967126846313	15	94.7232704403	20.8992527776	185.0	52.0	94.7232704403	20.8992527776	15061	240460	0.000629303	0.000629303	1000	0.004
133.2577097415924	16	109.601449275	20.4519726752	205.0	67.0	109.601449275	20.4519726752	15125	255585	-0.000977788	-0.000977788	1000	0.004
141.2428376674652	17	133.964285714	32.6510032036	318.0	91.0	133.964285714	32.6510032036	15004	270589	-0.00239371	-0.00239371	1000	0.004
149.82732272148132	18	158.021052632	31.6985734188	272.0	102.0	158.021052632	31.6985734188	15012	285601	-2.62056e-05	-2.62055e-05	1000	0.004
157.9986870288849	19	142.226415094	30.175362629	267.0	98.0	142.226415094	30.175362629	15076	300677	-0.000397305	-0.000397305	1000	0.004
166.35931754112244	20	135.162162162	29.2579520385	224.0	99.0	135.162162162	29.2579520385	15003	315680	0.000635954	0.000635954	1000	0.004
174.17518091201782	21	137.318181818	37.4898608883	363.0	102.0	137.318181818	37.4898608883	15105	330785	0.00154669	0.00154669	1000	0.004
181.67473673820496	22	143.80952381	29.6927424957	253.0	102.0	143.80952381	29.6927424957	15100	345885	-0.000623074	-0.000623074	1000	0.004
189.00809478759766	23	178.988095238	39.1357509336	358.0	122.0	178.988095238	39.1357509336	15035	360920	-0.0020764	-0.0020764	1000	0.004
196.74853920936584	24	164.141304348	29.529860172	266.0	118.0	164.141304348	29.529860172	15101	376021	-0.000607802	-0.000607802	1000	0.004
203.97927904129028	25	143.485714286	23.0998306676	242.0	111.0	143.485714286	23.0998306676	15066	391087	-0.000201961	-0.000201961	1000	0.004
211.60894131660461	26	143.961904762	15.4370758454	187.0	112.0	143.961904762	15.4370758454	15116	406203	0.000519536	0.000519536	1000	0.004
219.401034116745	27	152.808080808	24.9466812301	348.0	124.0	152.808080808	24.9466812301	15128	421331	-0.000125766	-0.000125766	1000	0.004
227.21826076507568	28	185.296296296	35.8640934105	336.0	138.0	185.296296296	35.8640934105	15009	436340	-0.000653902	-0.000653902	1000	0.004
234.69426250457764	29	230.151515152	49.2077360339	418.0	167.0	230.151515152	49.2077360339	15190	451530	-0.00121394	-0.00121394	1000	0.004
243.30914330482483	30	204.891891892	40.4790795375	395.0	147.0	204.891891892	40.4790795375	15162	466692	0.00114826	0.00114826	1000	0.002
251.38348364830017	31	193.064102564	35.7704002198	406.0	151.0	193.064102564	35.7704002198	15059	481751	-0.000734029	-0.000734029	1000	0.002
259.1131958961487	32	194.064102564	27.3975198876	295.0	156.0	194.064102564	27.3975198876	15137	496888	-0.0018615	-0.0018615	1000	0.002
267.50424456596375	33	219.217391304	38.3257848517	348.0	172.0	219.217391304	38.3257848517	15126	512014	0.000398076	0.000398076	1000	0.002
276.1308717727661	34	241.111111111	39.6368880264	380.0	182.0	241.111111111	39.6368880264	15190	527204	0.00141261	0.00141261	1000	0.002
284.40802574157715	35	315.770833333	69.8320125919	573.0	222.0	315.770833333	69.8320125919	15157	542361	0.000351596	0.000351596	1000	0.002
292.6471028327942	36	277.851851852	72.1326985512	614.0	202.0	277.851851852	72.1326985512	15004	557365	0.00179666	0.00179666	1000	0.002
301.38338971138	37	267.122807018	53.6659813105	450.0	193.0	267.122807018	53.6659813105	15226	572591	-3.71682e-05	-3.71682e-05	1000	0.002
310.46272110939026	38	282.018518519	55.7668727966	492.0	191.0	282.018518519	55.7668727966	15229	587820	4.76675e-05	4.76668e-05	1000	0.002
318.0992534160614	39	332.869565217	83.7487465696	591.0	219.0	332.869565217	83.7487465696	15312	603132	-0.0017821	-0.0017821	1000	0.002
325.99692964553833	40	379.3	74.6954483218	549.0	276.0	379.3	74.6954483218	15172	618304	0.000396884	0.000396884	1000	0.002
334.52698588371277	41	347.613636364	70.4486324498	526.0	222.0	347.613636364	70.4486324498	15295	633599	-0.000272249	-0.000272249	1000	0.002
344.5366415977478	42	334.377777778	66.7686849051	486.0	218.0	334.377777778	66.7686849051	15047	648646	-0.000396666	-0.000396666	1000	0.002
352.4069674015045	43	322.531914894	71.2701934247	566.0	229.0	322.531914894	71.2701934247	15159	663805	-0.000380353	-0.000380353	1000	0.002
359.5867054462433	44	342.545454545	83.7128355927	600.0	238.0	342.545454545	83.7128355927	15072	678877	4.50884e-05	4.50883e-05	1000	0.002
366.8209297657013	45	396.526315789	119.673401354	1000.0	254.0	396.526315789	119.673401354	15068	693945	-0.00128635	-0.00128635	1000	0.002
374.11068296432495	46	397.552631579	124.644694478	994.0	266.0	397.552631579	124.644694478	15107	709052	0.00089901	0.00089901	1000	0.002
381.5892541408539	47	347.613636364	65.8356134312	554.0	257.0	347.613636364	65.8356134312	15295	724347	-0.00104432	-0.00104432	1000	0.002
388.9462161064148	48	341.522727273	52.3933933363	451.0	253.0	341.522727273	52.3933933363	15027	739374	-0.000491761	-0.000491761	1000	0.002
396.145388841629	49	351.860465116	81.8292554142	661.0	262.0	351.860465116	81.8292554142	15130	754504	0.000263258	0.000263258	1000	0.002
403.7754445075989	50	409.447368421	112.826531354	848.0	298.0	409.447368421	112.826531354	15559	770063	-0.000862856	-0.000862856	1000	0.001
411.06492614746094	51	424.416666667	89.7677172237	684.0	306.0	424.416666667	89.7677172237	15279	785342	-0.00114239	-0.00114239	1000	0.001
418.16858315467834	52	442.588235294	88.9610349757	657.0	327.0	442.588235294	88.9610349757	15048	800390	-0.00148868	-0.00148868	1000	0.001
425.64281725883484	53	449.117647059	133.479182053	851.0	300.0	449.117647059	133.479182053	15270	815660	-0.000325895	-0.000325895	1000	0.001
433.4797475337982	54	426.944444444	77.713127893	631.0	310.0	426.944444444	77.713127893	15370	831030	-0.00132462	-0.00132462	1000	0.001
440.744756937027	55	488.548387097	141.898382248	1000.0	338.0	488.548387097	141.898382248	15145	846175	0.00116342	0.00116342	1000	0.001
448.41264820098877	56	453.235294118	93.2977708653	841.0	327.0	453.235294118	93.2977708653	15410	861585	0.000587703	0.000587703	1000	0.001
455.93048763275146	57	455.705882353	93.2389496407	651.0	337.0	455.705882353	93.2389496407	15494	877079	-0.00087305	-0.00087305	1000	0.001
463.3715205192566	58	480.03125	108.985516347	959.0	359.0	480.03125	108.985516347	15361	892440	0.001481	0.001481	1000	0.001
470.72601771354675	59	526.24137931	125.038381741	905.0	388.0	526.24137931	125.038381741	15261	907701	-0.000470707	-0.000470707	1000	0.001
478.21656489372253	60	503.225806452	82.6948177482	708.0	405.0	503.225806452	82.6948177482	15600	923301	0.00116444	0.00116444	1000	0.001
485.4029793739319	61	538.607142857	73.9422261372	678.0	390.0	538.607142857	73.9422261372	15081	938382	-0.000777477	-0.000777477	1000	0.001
492.78939962387085	62	573.518518519	112.017647542	916.0	411.0	573.518518519	112.017647542	15485	953867	-0.000844194	-0.000844194	1000	0.001
500.1338996887207	63	553.0	104.241477898	801.0	392.0	553.0	104.241477898	15484	969351	-0.000184048	-0.000184048	1000	0.001
507.15306305885315	64	556.814814815	94.8827881348	850.0	384.0	556.814814815	94.8827881348	15034	984385	-1.13974e-05	-1.13975e-05	1000	0.001
514.7121796607971	65	590.5	122.062799096	898.0	451.0	590.5	122.062799096	15353	999738	-0.00102457	-0.00102457	1000	0.001
522.4254677295685	66	585.153846154	107.61494474	935.0	444.0	585.153846154	107.61494474	15214	1014952	-0.000931634	-0.000931634	1000	0.001
529.8528730869293	67	645.666666667	142.411278424	1000.0	479.0	645.666666667	142.411278424	15496	1030448	0.000839171	0.000839171	1000	0.001
537.306747674942	68	627.458333333	100.59944465	837.0	456.0	627.458333333	100.59944465	15059	1045507	-0.000557494	-0.000557494	1000	0.001
544.9798963069916	69	591.769230769	125.89046145	859.0	400.0	591.769230769	125.89046145	15386	1060893	-0.00030344	-0.00030344	1000	0.001
552.5858991146088	70	609.84	163.037831193	1000.0	287.0	609.84	163.037831193	15246	1076139	0.00124063	0.00124063	1000	0.001
559.984453201294	71	632.166666667	127.081885238	851.0	268.0	632.166666667	127.081885238	15172	1091311	-4.97567e-05	-4.97567e-05	1000	0.001
567.5635375976562	72	620.76	156.169723058	986.0	375.0	620.76	156.169723058	15519	1106830	0.000404749	0.000404749	1000	0.001
575.3512222766876	73	597.461538462	129.632982143	905.0	345.0	597.461538462	129.632982143	15534	1122364	-0.000501527	-0.000501527	1000	0.001
583.1493790149689	74	617.68	146.743782151	924.0	351.0	617.68	146.743782151	15442	1137806	-0.00150806	-0.00150806	1000	0.001
590.4526791572571	75	707.227272727	137.099145219	957.0	445.0	707.227272727	137.099145219	15559	1153365	0.00227958	0.00227958	1000	0.001
597.7769072055817	76	688.363636364	136.259627001	1000.0	484.0	688.363636364	136.259627001	15144	1168509	-5.80277e-05	-5.80277e-05	1000	0.0005
605.3176915645599	77	737.761904762	118.172958297	1000.0	594.0	737.761904762	118.172958297	15493	1184002	0.00211549	0.00211549	1000	0.0005
613.1708679199219	78	758.333333333	162.640220333	1000.0	439.0	758.333333333	162.640220333	15925	1199927	0.000502021	0.000502021	1000	0.0005
620.8295772075653	79	765.95	163.820168172	1000.0	548.0	765.95	163.820168172	15319	1215246	0.000987839	0.000987839	1000	0.0005
628.8059947490692	80	756.761904762	143.814664052	1000.0	488.0	756.761904762	143.814664052	15892	1231138	-0.000233285	-0.000233285	1000	0.0005
636.5211327075958	81	777.05	123.110712369	1000.0	587.0	777.05	123.110712369	15541	1246679	-0.00175235	-0.00175235	1000	0.0005
643.7125301361084	82	794.947368421	138.336916595	1000.0	550.0	794.947368421	138.336916595	15104	1261783	0.00111684	0.00111684	1000	0.0005
651.3539578914642	83	802.947368421	140.91859303	1000.0	540.0	802.947368421	140.91859303	15256	1277039	0.000639384	0.000639384	1000	0.0005
659.4493334293365	84	838.388888889	115.970848295	1000.0	609.0	838.388888889	115.970848295	15091	1292130	0.000230524	0.000230524	1000	0.0005
668.2888534069061	85	822.578947368	160.967572998	1000.0	557.0	822.578947368	160.967572998	15629	1307759	0.000168862	0.000168862	1000	0.0005
676.1101517677307	86	837.473684211	121.368672114	1000.0	668.0	837.473684211	121.368672114	15912	1323671	-0.00182037	-0.00182037	1000	0.0005
683.9864156246185	87	857.277777778	120.788982921	1000.0	671.0	857.277777778	120.788982921	15431	1339102	0.0010924	0.0010924	1000	0.0005
691.7526571750641	88	890.0	114.79649513	1000.0	694.0	890.0	114.79649513	15130	1354232	0.000946779	0.000946779	1000	0.0005
699.3579938411713	89	836.0	125.65207696	1000.0	564.0	836.0	125.65207696	15048	1369280	0.00048147	0.00048147	1000	0.0005
706.84339594841	90	899.705882353	107.368943207	1000.0	668.0	899.705882353	107.368943207	15295	1384575	-0.000167327	-0.000167327	1000	0.0005
714.7226445674896	91	949.5625	57.3650250044	1000.0	846.0	949.5625	57.3650250044	15193	1399768	-0.000676417	-0.000676417	1000	0.0005
722.9032967090607	92	944.5625	77.9967697648	1000.0	722.0	944.5625	77.9967697648	15113	1414881	-0.000258283	-0.000258283	1000	0.0005
730.8574531078339	93	963.625	62.9542244413	1000.0	785.0	963.625	62.9542244413	15418	1430299	0.000336472	0.000336472	1000	0.0005
739.0791983604431	94	971.4375	44.2647839004	1000.0	867.0	971.4375	44.2647839004	15543	1445842	-0.000471685	-0.000471685	1000	0.0005
747.3330535888672	95	934.235294118	94.0710178609	1000.0	725.0	934.235294118	94.0710178609	15882	1461724	0.000915305	0.000915305	1000	0.0005
755.414696931839	96	971.125	51.0194509477	1000.0	826.0	971.125	51.0194509477	15538	1477262	-0.00134541	-0.00134541	1000	0.0005
763.713864326477	97	989.4375	25.7802461926	1000.0	907.0	989.4375	25.7802461926	15831	1493093	-0.00284225	-0.00284225	1000	0.0005
771.857254743576	98	994.3125	22.0275927816	1000.0	909.0	994.3125	22.0275927816	15909	1509002	0.000900391	0.000900391	1000	0.0005
780.1124110221863	99	992.8125	27.8370678009	1000.0	885.0	992.8125	27.8370678009	15885	1524887	-0.000707817	-0.000707817	1000	0.0005
788.204217672348	100	987.3125	37.5345153659	1000.0	851.0	987.3125	37.5345153659	15797	1540684	0.000746621	0.000746621	1000	0.0005
796.3790235519409	101	986.625	35.4997799289	1000.0	885.0	986.625	35.4997799289	15786	1556470	0.000887233	0.000887233	1000	0.0005
804.4546604156494	102	995.8125	16.2181177622	1000.0	933.0	995.8125	16.2181177622	15933	1572403	-0.000102531	-0.00010253	1000	0.0005
812.6162457466125	103	988.125	24.3461367572	1000.0	916.0	988.125	24.3461367572	15810	1588213	0.00104527	0.00104527	1000	0.0005
820.813187122345	104	998.6875	3.47704526143	1000.0	989.0	998.6875	3.47704526143	15979	1604192	0.000512006	0.000512006	1000	0.0005
828.8462586402893	105	971.375	45.5272926386	1000.0	876.0	971.375	45.5272926386	15542	1619734	0.000547162	0.000547162	1000	0.0005
836.9108655452728	106	992.625	15.9682301774	1000.0	945.0	992.625	15.9682301774	15882	1635616	0.000196858	0.000196858	1000	0.0005
844.9739770889282	107	990.8125	24.33931683	1000.0	923.0	990.8125	24.33931683	15853	1651469	-0.000446157	-0.000446157	1000	0.0005
853.0162799358368	108	993.5	13.5968746409	1000.0	955.0	993.5	13.5968746409	15896	1667365	-0.000715354	-0.000715354	1000	0.0005
861.0954251289368	109	990.375	28.2220547622	1000.0	888.0	990.375	28.2220547622	15846	1683211	0.00147542	0.00147542	1000	0.0005
869.2072334289551	110	1000.0	0.0	1000.0	1000.0	1000.0	0.0	16000	1699211	-0.000452209	-0.000452209	1000	0.0005
877.402214050293	111	997.4375	9.92451982466	1000.0	959.0	997.4375	9.92451982466	15959	1715170	0.00107531	0.00107531	1000	0.0005
885.6173076629639	112	1000.0	0.0	1000.0	1000.0	1000.0	0.0	16000	1731170	-0.000184289	-0.000184289	1000	0.0005
893.7906110286713	113	1000.0	0.0	1000.0	1000.0	1000.0	0.0	16000	1747170	0.000330077	0.000330077	1000	0.0005
