Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
11.177708625793457	0	3.61194029851	1.91404406934	17.0	1.0	3.61194029851	1.91404406934	7502	7502	-0.36536	-0.36536	1000	0.008
16.3483304977417	1	4.67061021171	2.94604372002	22.0	2.0	4.67061021171	2.94604372002	7501	15003	-0.419276	-0.419276	1000	0.008
20.938329696655273	2	6.19735755574	4.30560784483	29.0	1.0	6.19735755574	4.30560784483	7505	22508	-0.41676	-0.41676	1000	0.008
25.682523250579834	3	6.88542621448	4.82818245391	32.0	1.0	6.88542621448	4.82818245391	7512	30020	-0.416143	-0.416143	1000	0.008
30.358476877212524	4	7.86373165618	5.62883087489	38.0	1.0	7.86373165618	5.62883087489	7502	37522	-0.35032	-0.35032	1000	0.008
35.04830598831177	5	7.56912209889	5.08683577681	37.0	1.0	7.56912209889	5.08683577681	7501	45023	-0.297325	-0.297325	1000	0.008
39.65589356422424	6	7.28446601942	4.9287793105	38.0	2.0	7.28446601942	4.9287793105	7503	52526	-0.297215	-0.297215	1000	0.008
44.294535636901855	7	7.40671273445	5.52035042894	64.0	1.0	7.40671273445	5.52035042894	7503	60029	-0.225782	-0.225782	1000	0.008
49.10749316215515	8	7.22832369942	4.86849089024	39.0	2.0	7.22832369942	4.86849089024	7503	67532	-0.306885	-0.306885	1000	0.008
53.87186646461487	9	7.1515729266	4.60414907017	36.0	2.0	7.1515729266	4.60414907017	7502	75034	-0.247448	-0.247448	1000	0.008
58.34140157699585	10	7.39842209073	4.98627677632	40.0	2.0	7.39842209073	4.98627677632	7502	82536	-0.233235	-0.233235	1000	0.008
63.11101698875427	11	7.47908366534	5.12304386505	40.0	2.0	7.47908366534	5.12304386505	7509	90045	-0.292831	-0.292831	1000	0.008
67.86375641822815	12	8.08719052745	5.52184599319	39.0	2.0	8.08719052745	5.52184599319	7513	97558	-0.299253	-0.299253	1000	0.008
72.41874623298645	13	8.53469852105	6.10028922785	43.0	2.0	8.53469852105	6.10028922785	7502	105060	-0.315603	-0.315603	1000	0.008
77.07852745056152	14	9.36533665835	7.1034356795	51.0	2.0	9.36533665835	7.1034356795	7511	112571	-0.244181	-0.244181	1000	0.008
81.37090826034546	15	9.38923654568	7.13940811469	49.0	2.0	9.38923654568	7.13940811469	7502	120073	-0.311007	-0.311007	1000	0.004
85.93810176849365	16	9.34122042341	6.96893173087	50.0	2.0	9.34122042341	6.96893173087	7501	127574	-0.318875	-0.318875	1000	0.004
90.48427939414978	17	9.3670411985	6.82399470471	42.0	1.0	9.3670411985	6.82399470471	7503	135077	-0.345432	-0.345432	1000	0.004
95.02541899681091	18	9.5	7.09050439146	63.0	2.0	9.5	7.09050439146	7524	142601	-0.251793	-0.251793	1000	0.004
99.56137609481812	19	10.0871313673	8.20312963074	58.0	2.0	10.0871313673	8.20312963074	7525	150126	-0.254499	-0.254499	1000	0.004
104.08747720718384	20	9.85808147175	7.92562941195	57.0	2.0	9.85808147175	7.92562941195	7502	157628	-0.305671	-0.305671	1000	0.004
108.67920970916748	21	10.1829268293	8.00696723017	46.0	2.0	10.1829268293	8.00696723017	7515	165143	-0.336399	-0.336399	1000	0.004
113.17680096626282	22	9.62355953905	7.24823493941	51.0	2.0	9.62355953905	7.24823493941	7516	172659	-0.353583	-0.353583	1000	0.004
117.48017358779907	23	10.0643431635	7.48070901789	44.0	2.0	10.0643431635	7.48070901789	7508	180167	-0.32389	-0.32389	1000	0.004
122.04320168495178	24	10.0832214765	8.0674039859	65.0	2.0	10.0832214765	8.0674039859	7512	187679	-0.268993	-0.268993	1000	0.004
126.78159260749817	25	10.6288951841	8.27268711104	64.0	1.0	10.6288951841	8.27268711104	7504	195183	-0.311684	-0.311684	1000	0.004
131.28200769424438	26	11.4209726444	8.8162938558	58.0	2.0	11.4209726444	8.8162938558	7515	202698	-0.287703	-0.287703	1000	0.004
135.64948081970215	27	11.4618902439	8.93566497929	52.0	2.0	11.4618902439	8.93566497929	7519	210217	-0.256592	-0.256592	1000	0.004
140.01479649543762	28	11.8125984252	8.84465221339	53.0	2.0	11.8125984252	8.84465221339	7501	217718	-0.264941	-0.264941	1000	0.004
144.4292027950287	29	12.3421052632	9.65326864683	65.0	2.0	12.3421052632	9.65326864683	7504	225222	-0.270698	-0.270698	1000	0.004
148.945481300354	30	12.9413793103	10.0928454428	61.0	1.0	12.9413793103	10.0928454428	7506	232728	-0.259286	-0.259286	1000	0.002
153.33967566490173	31	11.8939873418	8.52025668478	59.0	1.0	11.8939873418	8.52025668478	7517	240245	-0.315284	-0.315284	1000	0.002
157.67681646347046	32	12.4387417219	9.83765012623	73.0	2.0	12.4387417219	9.83765012623	7513	247758	-0.311552	-0.311552	1000	0.002
161.96295738220215	33	13.2544169611	9.82778961356	66.0	2.0	13.2544169611	9.82778961356	7502	255260	-0.2333	-0.2333	1000	0.002
166.12603425979614	34	12.7602040816	9.3637007895	69.0	2.0	12.7602040816	9.3637007895	7503	262763	-0.320875	-0.320875	1000	0.002
170.64200925827026	35	13.4865831843	9.81325172583	51.0	2.0	13.4865831843	9.81325172583	7539	270302	-0.25355	-0.25355	1000	0.002
174.90410828590393	36	13.1311188811	10.3937486325	74.0	2.0	13.1311188811	10.3937486325	7511	277813	-0.276543	-0.276543	1000	0.002
179.3441777229309	37	13.4721723519	10.9303999076	77.0	2.0	13.4721723519	10.9303999076	7504	285317	-0.29235	-0.29235	1000	0.002
183.4462263584137	38	13.6624319419	10.7107839835	88.0	1.0	13.6624319419	10.7107839835	7528	292845	-0.237337	-0.237337	1000	0.002
187.6464855670929	39	13.6775956284	10.3201868096	66.0	2.0	13.6775956284	10.3201868096	7509	300354	-0.330872	-0.330872	1000	0.002
192.1592254638672	40	14.4643545279	10.9092499825	91.0	2.0	14.4643545279	10.9092499825	7507	307861	-0.283144	-0.283144	1000	0.002
196.55489492416382	41	15.6617954071	12.0320735996	76.0	2.0	15.6617954071	12.0320735996	7502	315363	-0.237821	-0.237821	1000	0.002
200.76453185081482	42	14.7696850394	10.7913326578	69.0	2.0	14.7696850394	10.7913326578	7503	322866	-0.305505	-0.305505	1000	0.002
204.99814867973328	43	15.3701431493	12.1205603758	75.0	2.0	15.3701431493	12.1205603758	7516	330382	-0.293347	-0.293347	1000	0.002
209.30220222473145	44	15.5797101449	10.9453452257	51.0	2.0	15.5797101449	10.9453452257	7525	337907	-0.291625	-0.291625	1000	0.002
213.61067581176758	45	16.5717439294	12.625084383	78.0	2.0	16.5717439294	12.625084383	7507	345414	-0.2594	-0.2594	1000	0.002
218.0349817276001	46	15.2479674797	10.3536792847	52.0	2.0	15.2479674797	10.3536792847	7502	352916	-0.276458	-0.276458	1000	0.002
222.36674761772156	47	16.1480686695	12.37580216	73.0	2.0	16.1480686695	12.37580216	7525	360441	-0.29622	-0.29622	1000	0.002
226.86245012283325	48	17.0067873303	12.2042366761	64.0	1.0	17.0067873303	12.2042366761	7517	367958	-0.270416	-0.270416	1000	0.002
231.06117820739746	49	17.4513888889	12.804348506	73.0	2.0	17.4513888889	12.804348506	7539	375497	-0.24748	-0.24748	1000	0.002
235.46455192565918	50	17.7772511848	13.9250755451	73.0	2.0	17.7772511848	13.9250755451	7502	382999	-0.248396	-0.248396	1000	0.001
239.82193279266357	51	18.7057356608	13.7424907455	97.0	2.0	18.7057356608	13.7424907455	7501	390500	-0.235288	-0.235288	1000	0.001
244.133159160614	52	18.2603406326	13.4570727388	90.0	2.0	18.2603406326	13.4570727388	7505	398005	-0.229783	-0.229783	1000	0.001
248.34347581863403	53	18.1280193237	13.90688626	72.0	2.0	18.1280193237	13.90688626	7505	405510	-0.249566	-0.249566	1000	0.001
252.64518928527832	54	18.6228287841	13.5401864855	72.0	2.0	18.6228287841	13.5401864855	7505	413015	-0.282367	-0.282367	1000	0.001
256.9533851146698	55	19.106870229	13.7803111612	78.0	2.0	19.106870229	13.7803111612	7509	420524	-0.267293	-0.267293	1000	0.001
