Time	Iteration	AverageReturn	StdReturn	MaxReturn	MinReturn	EpLenMean	EpLenStd	TimestepsThisBatch	TimestepsSoFar	Loss BEFORE	Loss AFTER	Max EpLen	learning rate
14.881869077682495	0	5.64422715307	2.7261522909	36.0	2.0	5.64422715307	2.7261522909	15008	15008	-0.0788958	-0.0788958	1000	0.008
23.166398286819458	1	11.86492891	8.5648673821	65.0	2.0	11.86492891	8.5648673821	15021	30029	-0.0617374	-0.0617374	1000	0.008
30.69212031364441	2	25.9775086505	16.259823095	107.0	3.0	25.9775086505	16.259823095	15015	45044	-0.0419894	-0.0419894	1000	0.008
38.228243589401245	3	33.7865168539	18.0841179996	117.0	4.0	33.7865168539	18.0841179996	15035	60079	-0.0289604	-0.0289604	1000	0.008
45.97805643081665	4	29.4637964775	17.2677249605	136.0	5.0	29.4637964775	17.2677249605	15056	75135	-0.0295861	-0.0295861	1000	0.008
53.70782136917114	5	29.1044487427	17.5750592455	96.0	5.0	29.1044487427	17.5750592455	15047	90182	-0.0212802	-0.0212802	1000	0.008
61.51213622093201	6	25.1675041876	16.2452544072	102.0	5.0	25.1675041876	16.2452544072	15025	105207	-0.0305906	-0.0305906	1000	0.008
69.14057326316833	7	25.4585448393	16.0763162155	111.0	4.0	25.4585448393	16.0763162155	15046	120253	-0.0386945	-0.0386945	1000	0.008
76.62703585624695	8	30.3515151515	18.5732965892	108.0	5.0	30.3515151515	18.5732965892	15024	135277	-0.0308079	-0.0308079	1000	0.008
84.09177947044373	9	35.5497630332	20.7789343162	128.0	5.0	35.5497630332	20.7789343162	15002	150279	-0.0163875	-0.0163875	1000	0.008
91.47952961921692	10	42.8803418803	24.5888686718	127.0	6.0	42.8803418803	24.5888686718	15051	165330	-0.0178431	-0.0178431	1000	0.008
99.13958621025085	11	60.112	33.5142276653	222.0	6.0	60.112	33.5142276653	15028	180358	-0.0321353	-0.0321353	1000	0.008
106.4172637462616	12	75.075	38.0504845567	235.0	6.0	75.075	38.0504845567	15015	195373	-0.0400072	-0.0400072	1000	0.008
113.52054953575134	13	86.3563218391	38.1072222954	267.0	14.0	86.3563218391	38.1072222954	15026	210399	-0.0226276	-0.0226276	1000	0.008
